Algorithm,nn,sim,bin,preposp,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,ItemCoverage,ACLT,APLT,Gini,SEntropy,EFD,EPC,PopREO,PopRSP,Filename_Model,strat,val,h,t,thres,w,imp,shrink,norm,asymalpha,tvalpha,tvbeta,rweights,nb,nt,tr,k,CR
UserANNfaissLSH,50,cosine,False,,0.0505849412803564,0.0585243651338218,0.3630573248407643,0.0299893842887473,0.0356326695597761,0.1096180972032611,738.0,3.1220806794055203,0.156104033970276,0.1598566918385909,8.127476745485163,0.2648165611353405,0.025401162617687,0.8071119121175298,0.880983184160505,UserANNfaissLSH,nan,,,,,,,,,,,,,8.0,26.0,,,0.693406538917513
UserANNfaissLSH,250,cosine,False,,0.0657087524033194,0.075476991211288,0.410828025477707,0.0377388535031847,0.0462746735649372,0.135847634321708,555.0,1.5849256900212314,0.0792462845010615,0.0894610497180963,7.218493217481456,0.3261380152183561,0.0310876277139764,0.905116324757564,0.942804388968744,UserANNfaissLSH,nan,,,,,,,,,,,,,8.0,26.0,,,0.9960467181449776
UserANNfaissLSH,100,cosine,False,,0.0551780036480604,0.0619626203943533,0.3895966029723992,0.0333333333333333,0.0402630004550137,0.119232865312488,646.0,2.4904458598726116,0.1245222929936305,0.1223798422853646,7.734322818899404,0.2926734275613113,0.0280727020364709,0.8461961953420801,0.9072104977730308,UserANNfaissLSH,nan,,,,,,,,,,,,,8.0,26.0,,,0.8873494980639287
ItemANNOY,250,angular,False,,0.1586628918452292,0.200458816222983,0.7176220806794055,0.0888535031847134,0.1054326216243132,0.2590274474808895,441.0,0.340764331210191,0.0170382165605095,0.1373399565283862,7.938456103369535,0.8082118062699027,0.080847426662432,0.953178981519533,0.9882117770361544,ItemANNOY,nan,,,,,,,,,,,,,,,5.0,-1.0,0.1854599406528189
ItemANNOY,100,angular,False,,0.1719529234951214,0.2155237823029275,0.7377919320594479,0.092144373673036,0.1162595137772922,0.2895318640754789,408.0,0.3365180467091295,0.0168259023354564,0.113902798859461,7.67797259747534,0.8549319609006426,0.0857441893561654,0.943193430681938,0.988360315169942,ItemANNOY,nan,,,,,,,,,,,,,,,5.0,-1.0,0.0741839762611275
ItemANNOY,50,angular,False,,0.1758525137100774,0.2183773391631809,0.7473460721868365,0.092728237791932,0.1180001077973288,0.2983788352727044,433.0,0.4755838641188959,0.0237791932059447,0.1027457414999442,7.551117354794301,0.8613922275144843,0.0862174617873502,0.941624024855251,0.983473772885036,ItemANNOY,nan,,,,,,,,,,,,,,,5.0,-1.0,0.0370919881305638
UserKNNfairness,250,jaccard,False,interactions-users,0.1226392080452303,0.1473429365166351,0.6231422505307855,0.0690021231422505,0.0815438592609164,0.2237064777333407,529.0,0.9076433121019108,0.0453821656050955,0.0786963875057731,7.111737526795353,0.5872497658824327,0.0572476151302866,0.9658312499701236,0.9679978982498864,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,jaccard,False,interactions-users,0.1226392080452303,0.1473429365166351,0.6231422505307855,0.0690021231422505,0.0815438592609164,0.2237064777333407,529.0,0.9076433121019108,0.0453821656050955,0.0786963875057731,7.111737526795353,0.5872497658824327,0.0572476151302866,0.9658312499701236,0.9679978982498864,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,jaccard,False,interactions-users,0.1138602429285189,0.1388934481359155,0.613588110403397,0.0652335456475583,0.0763848359336579,0.2023745877440095,643.0,1.6794055201698517,0.0839702760084925,0.138759246386954,7.948327725140001,0.5673297227948084,0.0556546277108762,0.8932323662512984,0.9391954882634306,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,jaccard,False,interactions-users,0.1138602429285189,0.1388934481359155,0.613588110403397,0.0652335456475583,0.0763848359336579,0.2023745877440095,643.0,1.6794055201698517,0.0839702760084925,0.138759246386954,7.948327725140001,0.5673297227948084,0.0556546277108762,0.8932323662512984,0.9391954882634306,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,jaccard,False,interactions-items,0.1208640374807256,0.146870910482613,0.6252653927813163,0.0682590233545647,0.0807315213075859,0.2209700577901017,553.0,1.040339702760085,0.0520169851380042,0.098923454968736,7.461679062829183,0.5886342769866004,0.0576133763339318,0.9444550315101912,0.9631534302508896,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,jaccard,False,interactions-items,0.1208640374807256,0.146870910482613,0.6252653927813163,0.0682590233545647,0.0807315213075859,0.2209700577901017,553.0,1.040339702760085,0.0520169851380042,0.098923454968736,7.461679062829183,0.5886342769866004,0.0576133763339318,0.9444550315101912,0.9631534302508896,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,cosine,False,interactions-items,0.1115771614741296,0.1364406967341391,0.6199575371549894,0.0628450106157112,0.0743075304772655,0.2007085631030633,615.0,1.4957537154989384,0.0747876857749469,0.1334513119505956,7.895048327188688,0.5488298380324032,0.0537752052774895,0.8809631243254474,0.9461888987473772,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,cosine,False,interactions-items,0.1115771614741296,0.1364406967341391,0.6199575371549894,0.0628450106157112,0.0743075304772655,0.2007085631030633,615.0,1.4957537154989384,0.0747876857749469,0.1334513119505956,7.895048327188688,0.5488298380324032,0.0537752052774895,0.8809631243254474,0.9461888987473772,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,cosine,False,interactions-users,0.1115771614741296,0.1364406967341391,0.6199575371549894,0.0628450106157112,0.0743075304772655,0.2007085631030633,615.0,1.4957537154989384,0.0747876857749469,0.1334513119505956,7.895048327188688,0.5488298380324032,0.0537752052774895,0.8809631243254474,0.9461888987473772,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,cosine,False,interactions-users,0.1115771614741296,0.1364406967341391,0.6199575371549894,0.0628450106157112,0.0743075304772655,0.2007085631030633,615.0,1.4957537154989384,0.0747876857749469,0.1334513119505956,7.895048327188688,0.5488298380324032,0.0537752052774895,0.8809631243254474,0.9461888987473772,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,jaccard,False,interactions-items,0.1226392080452303,0.1473429365166351,0.6231422505307855,0.0690021231422505,0.0815438592609164,0.2237064777333407,529.0,0.9076433121019108,0.0453821656050955,0.0786963875057731,7.111737526795353,0.5872497658824327,0.0572476151302866,0.9658312499701236,0.9679978982498864,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,jaccard,False,interactions-items,0.1226392080452303,0.1473429365166351,0.6231422505307855,0.0690021231422505,0.0815438592609164,0.2237064777333407,529.0,0.9076433121019108,0.0453821656050955,0.0786963875057731,7.111737526795353,0.5872497658824327,0.0572476151302866,0.9658312499701236,0.9679978982498864,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,cosine,False,interactions-items,0.1209490707268393,0.1425060785771418,0.6125265392781316,0.0673566878980891,0.0808691208509172,0.2284302395729157,491.0,0.7016985138004246,0.0350849256900212,0.0705309589447024,6.961406672010422,0.577667501288135,0.0562166360791857,0.9757163143697726,0.9754307735200964,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,cosine,False,interactions-items,0.1209490707268393,0.1425060785771418,0.6125265392781316,0.0673566878980891,0.0808691208509172,0.2284302395729157,491.0,0.7016985138004246,0.0350849256900212,0.0705309589447024,6.961406672010422,0.577667501288135,0.0562166360791857,0.9757163143697726,0.9754307735200964,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,cosine,False,interactions-users,0.1209490707268393,0.1425060785771418,0.6125265392781316,0.0673566878980891,0.0808691208509172,0.2284302395729157,491.0,0.7016985138004246,0.0350849256900212,0.0705309589447024,6.961406672010422,0.577667501288135,0.0562166360791857,0.9757163143697726,0.9754307735200964,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,250,cosine,False,interactions-users,0.1209490707268393,0.1425060785771418,0.6125265392781316,0.0673566878980891,0.0808691208509172,0.2284302395729157,491.0,0.7016985138004246,0.0350849256900212,0.0705309589447024,6.961406672010422,0.577667501288135,0.0562166360791857,0.9757163143697726,0.9754307735200964,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,jaccard,False,interactions-users,0.1208640374807256,0.146870910482613,0.6252653927813163,0.0682590233545647,0.0807315213075859,0.2209700577901017,553.0,1.040339702760085,0.0520169851380042,0.098923454968736,7.461679062829183,0.5886342769866004,0.0576133763339318,0.9444550315101912,0.9631534302508896,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,jaccard,False,interactions-users,0.1208640374807256,0.146870910482613,0.6252653927813163,0.0682590233545647,0.0807315213075859,0.2209700577901017,553.0,1.040339702760085,0.0520169851380042,0.098923454968736,7.461679062829183,0.5886342769866004,0.0576133763339318,0.9444550315101912,0.9631534302508896,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,jaccard,False,interactions-items,0.1138602429285189,0.1388934481359155,0.613588110403397,0.0652335456475583,0.0763848359336579,0.2023745877440095,643.0,1.6794055201698517,0.0839702760084925,0.138759246386954,7.948327725140001,0.5673297227948084,0.0556546277108762,0.8932323662512984,0.9391954882634306,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,50,jaccard,False,interactions-items,0.1138602429285189,0.1388934481359155,0.613588110403397,0.0652335456475583,0.0763848359336579,0.2023745877440095,643.0,1.6794055201698517,0.0839702760084925,0.138759246386954,7.948327725140001,0.5673297227948084,0.0556546277108762,0.8932323662512984,0.9391954882634306,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,cosine,False,interactions-items,0.1190635866149139,0.1433964734399398,0.6231422505307855,0.0671443736730361,0.0802828187234122,0.2212503810295709,519.0,0.856687898089172,0.0428343949044586,0.0917292812367497,7.356491900906292,0.580721036735325,0.0568162182791456,0.9515271341280788,0.9698466089447034,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,cosine,False,interactions-items,0.1190635866149139,0.1433964734399398,0.6231422505307855,0.0671443736730361,0.0802828187234122,0.2212503810295709,519.0,0.856687898089172,0.0428343949044586,0.0917292812367497,7.356491900906292,0.580721036735325,0.0568162182791456,0.9515271341280788,0.9698466089447034,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,cosine,False,interactions-users,0.1190635866149139,0.1433964734399398,0.6231422505307855,0.0671443736730361,0.0802828187234122,0.2212503810295709,519.0,0.856687898089172,0.0428343949044586,0.0917292812367497,7.356491900906292,0.580721036735325,0.0568162182791456,0.9515271341280788,0.9698466089447034,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
UserKNNfairness,100,cosine,False,interactions-users,0.1190635866149139,0.1433964734399398,0.6231422505307855,0.0671443736730361,0.0802828187234122,0.2212503810295709,519.0,0.856687898089172,0.0428343949044586,0.0917292812367497,7.356491900906292,0.580721036735325,0.0568162182791456,0.9515271341280788,0.9698466089447034,UserKNNfairness,nan,,,,,,,,,,,,,,,,,1.0
